"invoice_id","branch","customer_type","gender","product_line","unit_price","quantity","tax_5_percentage","total","date","time","payment","cogs","gross_margin_percentage","gross_income","city","rating","time_of_day","day_name"
"503-21-4385","B","Member","Male","Health and beauty","39.91","3.00","5.99","125.72","2019-02-21","12:40:00","Ewallet","119.73","4.761904762","5.986500000","Mandalay","9.30","Afternoon","Thursday"
"574-80-1489","B","Member","Female","Food and beverages","62.85","4.00","12.57","263.97","2019-02-25","13:22:00","Ewallet","251.40","4.761904762","12.570000000","Mandalay","8.70","Afternoon","Monday"
"200-40-6154","B","Member","Male","Home and lifestyle","65.91","6.00","19.77","415.23","2019-02-09","11:45:00","Cash","395.46","4.761904762","19.773000000","Mandalay","5.70","Morning","Saturday"
"430-02-3888","B","Normal","Male","Electronic accessories","46.02","6.00","13.81","289.93","2019-02-07","15:55:00","Cash","276.12","4.761904762","13.806000000","Mandalay","7.10","Afternoon","Thursday"
"384-59-6655","A","Member","Female","Food and beverages","98.66","9.00","44.40","932.34","2019-02-19","15:07:00","Cash","887.94","4.761904762","44.397000000","Yangon","8.40","Afternoon","Tuesday"
"324-92-3863","A","Member","Male","Electronic accessories","20.89","2.00","2.09","43.87","2019-02-05","18:45:00","Cash","41.78","4.761904762","2.089000000","Yangon","9.80","Evening","Tuesday"
"448-34-8700","B","Member","Male","Home and lifestyle","36.91","7.00","12.92","271.29","2019-02-10","13:51:00","Ewallet","258.37","4.761904762","12.918500000","Mandalay","6.70","Afternoon","Sunday"
"531-56-4728","A","Normal","Male","Home and lifestyle","80.08","3.00","12.01","252.25","2019-02-11","15:29:00","Cash","240.24","4.761904762","12.012000000","Yangon","5.40","Afternoon","Monday"
"744-82-9138","C","Normal","Male","Fashion accessories","86.13","2.00","8.61","180.87","2019-02-07","17:59:00","Cash","172.26","4.761904762","8.613000000","Naypyitaw","8.20","Evening","Thursday"
"518-71-6847","B","Member","Male","Food and beverages","26.60","6.00","7.98","167.58","2019-02-26","15:10:00","Ewallet","159.60","4.761904762","7.980000000","Mandalay","4.90","Afternoon","Tuesday"
"151-33-7434","B","Normal","Female","Food and beverages","67.77","1.00","3.39","71.16","2019-02-04","20:43:00","Credit card","67.77","4.761904762","3.388500000","Mandalay","6.50","Evening","Monday"
"374-38-5555","B","Normal","Female","Fashion accessories","63.71","5.00","15.93","334.48","2019-02-07","19:30:00","Ewallet","318.55","4.761904762","15.927500000","Mandalay","8.50","Evening","Thursday"
"764-44-8999","B","Normal","Female","Health and beauty","14.76","2.00","1.48","31.00","2019-02-18","14:42:00","Ewallet","29.52","4.761904762","1.476000000","Mandalay","4.30","Afternoon","Monday"
"690-01-6631","B","Normal","Male","Fashion accessories","17.49","10.00","8.75","183.65","2019-02-22","18:35:00","Ewallet","174.90","4.761904762","8.745000000","Mandalay","6.60","Evening","Friday"
"652-49-6720","C","Member","Female","Electronic accessories","60.95","1.00","3.05","64.00","2019-02-18","11:40:00","Ewallet","60.95","4.761904762","3.047500000","Naypyitaw","5.90","Morning","Monday"
"727-02-1313","A","Member","Male","Food and beverages","31.84","1.00","1.59","33.43","2019-02-09","13:22:00","Cash","31.84","4.761904762","1.592000000","Yangon","7.70","Afternoon","Saturday"
"347-56-2442","A","Normal","Male","Home and lifestyle","65.82","1.00","3.29","69.11","2019-02-22","15:33:00","Cash","65.82","4.761904762","3.291000000","Yangon","4.10","Afternoon","Friday"
"849-09-3807","A","Member","Female","Fashion accessories","88.34","7.00","30.92","649.30","2019-02-18","13:28:00","Cash","618.38","4.761904762","30.919000000","Yangon","6.60","Afternoon","Monday"
"226-31-3081","C","Normal","Female","Electronic accessories","15.28","5.00","3.82","80.22","2019-03-08","10:29:00","Cash","76.40","4.761904762","3.820000000","Naypyitaw","9.60","Morning","Friday"
"631-41-3108","A","Normal","Male","Home and lifestyle","46.33","7.00","16.22","340.53","2019-03-03","13:23:00","Credit card","324.31","4.761904762","16.215500000","Yangon","7.40","Afternoon","Sunday"
"699-14-3026","C","Normal","Male","Electronic accessories","85.39","7.00","29.89","627.62","2019-03-25","18:30:00","Ewallet","597.73","4.761904762","29.886500000","Naypyitaw","4.10","Evening","Monday"
"529-56-3974","B","Member","Male","Electronic accessories","25.51","4.00","5.10","107.14","2019-03-09","17:03:00","Cash","102.04","4.761904762","5.102000000","Mandalay","6.80","Evening","Saturday"
"829-34-3910","A","Normal","Female","Health and beauty","71.38","10.00","35.69","749.49","2019-03-29","19:21:00","Cash","713.80","4.761904762","35.690000000","Yangon","5.70","Evening","Friday"
"656-95-9349","A","Member","Female","Health and beauty","68.93","7.00","24.13","506.64","2019-03-11","11:03:00","Credit card","482.51","4.761904762","24.125500000","Yangon","4.60","Morning","Monday"
"319-50-3348","B","Normal","Female","Home and lifestyle","40.30","2.00","4.03","84.63","2019-03-11","15:30:00","Ewallet","80.60","4.761904762","4.030000000","Mandalay","4.40","Afternoon","Monday"
"371-85-5789","B","Normal","Male","Health and beauty","87.98","3.00","13.20","277.14","2019-03-05","10:40:00","Ewallet","263.94","4.761904762","13.197000000","Mandalay","5.10","Morning","Tuesday"
"273-16-6619","B","Normal","Male","Home and lifestyle","33.20","2.00","3.32","69.72","2019-03-15","12:20:00","Credit card","66.40","4.761904762","3.320000000","Mandalay","4.40","Afternoon","Friday"
"549-59-1358","A","Member","Male","Sports and travel","88.63","3.00","13.29","279.18","2019-03-02","17:36:00","Ewallet","265.89","4.761904762","13.294500000","Yangon","6.00","Evening","Saturday"
"227-03-5010","A","Member","Female","Home and lifestyle","52.59","8.00","21.04","441.76","2019-03-22","19:20:00","Credit card","420.72","4.761904762","21.036000000","Yangon","8.50","Evening","Friday"
"189-17-4241","A","Normal","Female","Fashion accessories","87.67","2.00","8.77","184.11","2019-03-10","12:17:00","Credit card","175.34","4.761904762","8.767000000","Yangon","7.70","Afternoon","Sunday"
"848-62-7243","A","Normal","Male","Health and beauty","24.89","9.00","11.20","235.21","2019-03-15","15:36:00","Cash","224.01","4.761904762","11.200500000","Yangon","7.40","Afternoon","Friday"
"595-11-5460","A","Normal","Male","Health and beauty","96.58","2.00","9.66","202.82","2019-03-15","10:12:00","Credit card","193.16","4.761904762","9.658000000","Yangon","5.10","Morning","Friday"
"129-29-8530","A","Member","Male","Sports and travel","62.62","5.00","15.66","328.76","2019-03-10","19:15:00","Ewallet","313.10","4.761904762","15.655000000","Yangon","7.00","Evening","Sunday"
"333-73-7901","C","Normal","Female","Health and beauty","54.92","8.00","21.97","461.33","2019-03-23","13:24:00","Ewallet","439.36","4.761904762","21.968000000","Naypyitaw","7.60","Afternoon","Saturday"
"777-82-7220","B","Member","Male","Home and lifestyle","30.12","8.00","12.05","253.01","2019-03-03","13:01:00","Cash","240.96","4.761904762","12.048000000","Mandalay","7.70","Afternoon","Sunday"
"228-96-1411","C","Member","Female","Food and beverages","98.70","8.00","39.48","829.08","2019-03-04","20:39:00","Cash","789.60","4.761904762","39.480000000","Naypyitaw","7.60","Evening","Monday"
"617-15-4209","C","Member","Male","Health and beauty","15.37","2.00","1.54","32.28","2019-03-16","19:47:00","Cash","30.74","4.761904762","1.537000000","Naypyitaw","7.20","Evening","Saturday"
"132-32-9879","B","Member","Female","Electronic accessories","93.96","4.00","18.79","394.63","2019-03-09","18:00:00","Cash","375.84","4.761904762","18.792000000","Mandalay","9.50","Evening","Saturday"
"574-22-5561","C","Member","Female","Fashion accessories","82.63","10.00","41.32","867.62","2019-03-19","17:08:00","Ewallet","826.30","4.761904762","41.315000000","Naypyitaw","7.90","Evening","Tuesday"
"616-24-2851","B","Member","Female","Fashion accessories","17.87","4.00","3.57","75.05","2019-03-22","14:42:00","Ewallet","71.48","4.761904762","3.574000000","Mandalay","6.50","Afternoon","Friday"
"242-55-6721","B","Normal","Male","Home and lifestyle","16.16","2.00","1.62","33.94","2019-03-07","11:49:00","Ewallet","32.32","4.761904762","1.616000000","Mandalay","6.50","Morning","Thursday"
"106-35-6779","A","Member","Male","Home and lifestyle","44.34","2.00","4.43","93.11","2019-03-27","11:26:00","Cash","88.68","4.761904762","4.434000000","Yangon","5.80","Morning","Wednesday"
"120-06-4233","C","Normal","Male","Electronic accessories","30.61","6.00","9.18","192.84","2019-03-12","20:36:00","Cash","183.66","4.761904762","9.183000000","Naypyitaw","9.30","Evening","Tuesday"
"199-75-8169","A","Member","Male","Sports and travel","15.81","10.00","7.91","166.01","2019-03-06","12:27:00","Credit card","158.10","4.761904762","7.905000000","Yangon","8.60","Afternoon","Wednesday"
"877-22-3308","A","Member","Male","Health and beauty","15.87","10.00","7.94","166.64","2019-03-13","16:40:00","Cash","158.70","4.761904762","7.935000000","Yangon","5.80","Evening","Wednesday"
"510-95-6347","B","Member","Female","Food and beverages","48.52","3.00","7.28","152.84","2019-03-05","18:17:00","Ewallet","145.56","4.761904762","7.278000000","Mandalay","4.00","Evening","Tuesday"
"841-35-6630","C","Normal","Female","Electronic accessories","75.91","6.00","22.77","478.23","2019-03-09","18:21:00","Cash","455.46","4.761904762","22.773000000","Naypyitaw","8.70","Evening","Saturday"
"829-49-1914","C","Member","Female","Food and beverages","78.31","10.00","39.16","822.26","2019-03-05","16:24:00","Ewallet","783.10","4.761904762","39.155000000","Naypyitaw","6.60","Evening","Tuesday"
"360-39-5055","C","Member","Male","Sports and travel","48.91","5.00","12.23","256.78","2019-03-09","10:17:00","Cash","244.55","4.761904762","12.227500000","Naypyitaw","6.60","Morning","Saturday"
"730-50-9884","C","Normal","Female","Sports and travel","83.06","7.00","29.07","610.49","2019-03-05","14:31:00","Ewallet","581.42","4.761904762","29.071000000","Naypyitaw","4.00","Afternoon","Tuesday"
"362-58-8315","C","Normal","Male","Fashion accessories","76.52","5.00","19.13","401.73","2019-03-25","10:23:00","Cash","382.60","4.761904762","19.130000000","Naypyitaw","9.90","Morning","Monday"
"633-44-8566","A","Member","Male","Food and beverages","49.38","7.00","17.28","362.94","2019-03-27","20:35:00","Credit card","345.66","4.761904762","17.283000000","Yangon","7.30","Evening","Wednesday"
"152-08-9985","B","Member","Male","Health and beauty","64.36","9.00","28.96","608.20","2019-03-12","12:09:00","Credit card","579.24","4.761904762","28.962000000","Mandalay","8.60","Afternoon","Tuesday"
"594-34-4444","A","Normal","Male","Electronic accessories","97.16","1.00","4.86","102.02","2019-03-08","20:38:00","Ewallet","97.16","4.761904762","4.858000000","Yangon","7.20","Evening","Friday"
"766-85-7061","B","Normal","Male","Health and beauty","87.87","10.00","43.94","922.64","2019-03-29","10:25:00","Ewallet","878.70","4.761904762","43.935000000","Mandalay","5.10","Morning","Friday"
"865-92-6136","A","Normal","Male","Food and beverages","52.75","3.00","7.91","166.16","2019-03-23","10:16:00","Ewallet","158.25","4.761904762","7.912500000","Yangon","9.30","Morning","Saturday"
"733-01-9107","B","Normal","Male","Home and lifestyle","82.70","6.00","24.81","521.01","2019-03-05","18:14:00","Cash","496.20","4.761904762","24.810000000","Mandalay","7.40","Evening","Tuesday"
"163-56-7055","C","Member","Male","Fashion accessories","48.71","1.00","2.44","51.15","2019-03-26","19:20:00","Cash","48.71","4.761904762","2.435500000","Naypyitaw","4.10","Evening","Tuesday"
"189-98-2939","C","Normal","Male","Fashion accessories","78.55","9.00","35.35","742.30","2019-03-01","13:22:00","Cash","706.95","4.761904762","35.347500000","Naypyitaw","7.20","Afternoon","Friday"
"212-62-1842","A","Normal","Male","Food and beverages","58.26","6.00","17.48","367.04","2019-03-28","16:44:00","Cash","349.56","4.761904762","17.478000000","Yangon","9.90","Evening","Thursday"
"716-39-1409","B","Normal","Male","Health and beauty","30.35","7.00","10.62","223.07","2019-03-19","18:19:00","Cash","212.45","4.761904762","10.622500000","Mandalay","8.00","Evening","Tuesday"
"630-74-5166","A","Normal","Male","Sports and travel","62.13","6.00","18.64","391.42","2019-03-22","20:19:00","Cash","372.78","4.761904762","18.639000000","Yangon","7.40","Evening","Friday"
"588-01-7461","C","Normal","Female","Food and beverages","33.98","9.00","15.29","321.11","2019-03-24","10:43:00","Cash","305.82","4.761904762","15.291000000","Naypyitaw","4.20","Morning","Sunday"
"861-77-0145","C","Member","Male","Electronic accessories","81.97","10.00","40.99","860.69","2019-03-03","14:30:00","Cash","819.70","4.761904762","40.985000000","Naypyitaw","9.20","Afternoon","Sunday"
"225-98-1496","C","Normal","Female","Fashion accessories","27.02","3.00","4.05","85.11","2019-03-02","13:01:00","Credit card","81.06","4.761904762","4.053000000","Naypyitaw","7.10","Afternoon","Saturday"
"291-32-1427","B","Member","Male","Fashion accessories","21.94","5.00","5.49","115.19","2019-03-05","12:29:00","Ewallet","109.70","4.761904762","5.485000000","Mandalay","5.30","Afternoon","Tuesday"
"219-22-9386","B","Member","Male","Sports and travel","99.96","9.00","44.98","944.62","2019-03-09","17:26:00","Credit card","899.64","4.761904762","44.982000000","Mandalay","4.20","Evening","Saturday"
"336-78-2147","C","Member","Male","Home and lifestyle","63.91","8.00","25.56","536.84","2019-03-13","19:52:00","Credit card","511.28","4.761904762","25.564000000","Naypyitaw","4.60","Evening","Wednesday"
"268-27-6179","B","Member","Female","Fashion accessories","56.47","8.00","22.59","474.35","2019-03-09","14:57:00","Ewallet","451.76","4.761904762","22.588000000","Mandalay","7.30","Afternoon","Saturday"
"668-90-8900","A","Normal","Female","Home and lifestyle","93.69","7.00","32.79","688.62","2019-03-10","18:44:00","Credit card","655.83","4.761904762","32.791500000","Yangon","4.50","Evening","Sunday"
"802-70-5316","A","Member","Female","Sports and travel","92.13","6.00","27.64","580.42","2019-03-06","20:34:00","Cash","552.78","4.761904762","27.639000000","Yangon","8.30","Evening","Wednesday"
"483-71-1164","C","Normal","Female","Health and beauty","81.30","6.00","24.39","512.19","2019-03-08","16:43:00","Ewallet","487.80","4.761904762","24.390000000","Naypyitaw","5.30","Evening","Friday"
"575-30-8091","A","Normal","Male","Sports and travel","72.50","8.00","29.00","609.00","2019-03-16","19:25:00","Ewallet","580.00","4.761904762","29.000000000","Yangon","9.20","Evening","Saturday"
"458-41-1477","C","Normal","Female","Health and beauty","46.26","6.00","13.88","291.44","2019-03-08","17:11:00","Credit card","277.56","4.761904762","13.878000000","Naypyitaw","9.50","Evening","Friday"
"568-90-5112","C","Normal","Male","Health and beauty","66.14","4.00","13.23","277.79","2019-03-19","12:46:00","Credit card","264.56","4.761904762","13.228000000","Naypyitaw","5.60","Afternoon","Tuesday"
"262-47-2794","B","Member","Male","Home and lifestyle","71.86","8.00","28.74","603.62","2019-03-06","15:07:00","Credit card","574.88","4.761904762","28.744000000","Mandalay","6.20","Afternoon","Wednesday"
"238-49-0436","A","Normal","Male","Health and beauty","32.46","8.00","12.98","272.66","2019-03-27","13:48:00","Credit card","259.68","4.761904762","12.984000000","Yangon","4.90","Afternoon","Wednesday"
"608-96-3517","B","Member","Female","Fashion accessories","91.54","4.00","18.31","384.47","2019-03-23","19:20:00","Credit card","366.16","4.761904762","18.308000000","Mandalay","4.80","Evening","Saturday"
"584-86-7256","C","Member","Male","Sports and travel","34.56","7.00","12.10","254.02","2019-03-11","16:07:00","Credit card","241.92","4.761904762","12.096000000","Naypyitaw","7.30","Evening","Monday"
"307-85-2293","B","Normal","Male","Home and lifestyle","50.28","5.00","12.57","263.97","2019-03-07","13:58:00","Ewallet","251.40","4.761904762","12.570000000","Mandalay","9.70","Afternoon","Thursday"
"743-04-1105","B","Member","Male","Health and beauty","97.22","9.00","43.75","918.73","2019-03-30","14:43:00","Ewallet","874.98","4.761904762","43.749000000","Mandalay","6.00","Afternoon","Saturday"
